id,lat,lon,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
706afa09-70f1-421d-b211-148a89e48e7c,80.66393260718914,35.15103954287332,2.8755944,0.040444136,-0.084427275,-0.46105543,-1.0177473,-0.057568353,0.5123923,-0.49488586,1.6632606,-0.9323786,-0.9033077,-0.39934304,0.30107936,0.0031174326,-0.12873167,0.6066979,0.05691546,-0.077738546,-0.10274814,-0.73887515,-2.586183,-0.5062066,0.29420742,-0.8593458,-0.9426037,-1.0839497,-1.4449952,-0.76485753,-0.5856637,-1.5297438,0.08192913,1.7543743,1.2547811,0.6747548,1.1598302,-0.37782195,-0.29941797,-0.31072167,-0.39732814,-1.6073058,-0.021535339,0.69016314,1.6356255,1.2113831,0.3305677,-0.80066204,1.0707422,-0.6533755,-1.8482127,0.6170334,0.9471301,-1.8681523,-1.8727609,0.21040656,2.49571,0.6413622,1.2374734,-1.5052584,-0.024893649,0.8991388,1.6727308,0.7717761,-0.943616,2.0124753,-1.4130269,-0.43823156,-0.14699383,0.018641789,-0.7432045,-0.5143447,-0.9186125,0.82642525,-0.28584912,0.687335,-1.658138,0.20750064,0.24047749,-1.3943454,-1.6436845,0.9026538,0.0015544973,2.31655,-0.48257652,1.6308353,0.46175054,2.2269576,0.34639376,1.3861305,1.0191522,1.769681,-1.0981178,1.4244704,1.3626904,0.6486258,-1.4450555,0.2648798,1.3783331,0.09975423,-0.43689525,-0.21378432,-0.89308333,-0.561137,-1.4416635,-2.3623018,-0.7900364,0.08734091,0.78256303,0.75767887,0.3078439,1.7256187,-0.94531673,-0.8789693,0.37281954,0.40398553,0.62558377,0.6249872,-0.2535891,-0.14013825,-0.06698784,0.088250555,0.85893404,1.4204909,-1.2618598,-1.9195049,0.37416255,-0.9683907,-0.04544684,0.61669433
5556ac59-c40b-44d7-9897-ff932a394cf3,21.213366875937652,34.13041121470502,0.36383423,-0.82286173,0.15706623,0.47682512,-0.9645137,-0.8047918,0.20982312,1.0897921,0.4735544,1.4706751,1.2567697,-0.8910382,0.60768896,1.5276055,-0.99659806,0.16737616,0.59671587,-0.47168,0.63888013,0.0979083,-0.45459187,0.38120142,0.18678921,-0.018466843,-0.32643908,1.1159645,-1.1561222,-0.13312972,-0.17667696,-0.96679705,0.5690505,-0.9751915,0.17488283,0.40687013,-1.6023134,0.23795375,0.55448616,0.47802943,-0.280434,-0.7471167,-0.28989172,-2.297669,-1.0282259,0.24729903,-1.1719304,0.8998564,-1.2368492,-1.8098629,1.085777,-1.3776293,-3.2783585,-0.5057481,0.2246257,-1.0186911,1.015098,-1.4559511,0.1944936,0.48218545,-2.513739,-1.4982915,0.5854367,-0.78455627,0.7760064,1.4092505,0.031216545,0.45562503,-0.030343596,-0.065898225,1.2661864,0.11498151,1.2792814,0.97653073,-0.8472567,-0.63706493,0.35607538,-0.02987259,-2.009474,-0.14142883,-0.46644557,-1.1092728,0.07229177,0.6320576,0.16989644,-1.6777117,0.5472161,-1.6044282,0.8975541,-1.9303278,-1.3500183,-0.4373526,0.14969803,1.8518524,0.69089204,-0.024250928,-0.4066845,0.53410685,0.64897764,0.11185049,0.28063232,0.61057734,0.4620032,0.8377946,0.5683917,0.21011306,1.8914291,1.2141302,1.2093011,0.10381377,-0.63486046,0.24703282,0.25239724,-0.28141415,-1.2898307,-1.0715108,-0.1649343,0.17318916,-1.004267,1.0334752,0.8363305,0.57061505,0.46588805,0.26345748,3.054281,-2.6136093,-0.57260936,0.3749764,-1.4672592,2.1620052
ad20f60b-4dae-4754-adf5-7aa8dc0aacfd,-36.82746358188825,139.17254622680832,-1.3882396,1.0602142,-1.5844855,0.31860727,-0.73715395,0.7952688,-0.56901896,-0.5262266,1.1543093,-1.1148541,0.88762534,-0.8034903,0.95159876,-0.80653185,0.2843461,0.24997108,0.24681301,-1.41675,0.5319916,0.22012441,0.7457768,0.011882948,0.3244197,-0.8290067,-1.5683336,-0.85252064,1.2515253,-0.5148859,-1.4963657,-0.5069383,1.0150524,1.5248362,1.5219843,1.56914,-0.33928934,0.17415458,0.91594934,-2.1678936,-0.7800419,0.7949462,0.9924383,0.37422094,-0.22929089,0.054677937,-0.5125454,0.28647915,0.9160244,0.69598156,-0.034515444,0.6518954,-0.8235334,0.6327858,0.114507556,0.82452303,-1.4606311,-0.7003406,0.91894275,0.76279515,-0.06189781,0.49495324,-0.49073717,0.9007175,1.4758214,-0.1415244,-1.2496911,-0.259723,0.7540089,-1.4892963,0.042755432,0.23339382,-1.2676733,1.5548648,-0.8519627,0.9495118,0.83128846,1.031494,-0.1474758,-0.5239685,0.98916954,-0.75441176,0.49403682,0.0716108,-0.33927268,-0.3681487,0.8481671,-0.4378125,0.5384766,-0.28986415,-0.49776155,0.42818892,-0.43308046,-1.015864,-1.0245953,-1.2865477,-0.27974078,0.16266097,-0.5503891,2.4371758,-0.3307759,-0.42847675,1.8912551,0.55320704,0.58560765,2.2279987,-0.09363439,0.060953245,-0.62546057,0.32274857,0.07015256,0.7235412,-1.5040122,1.5706515,-0.7260265,-0.13038184,-0.9808221,-0.43620306,2.0034041,1.2325238,0.10869227,-0.18846889,-1.1994847,-0.38650605,1.8112556,-0.1283905,0.38208622,1.5226691,-0.94826096,1.198313
2e78e16d-3527-4874-9ecd-f72ef4364872,39.19525662962437,-68.30446894070582,-0.12764964,0.7463108,0.027010519,-0.56751513,0.07578994,0.103668965,0.79237175,-0.24810047,-1.1221845,-1.285944,0.3533403,-0.99292225,0.20305534,-0.21102895,-1.0196663,-0.064988226,-0.6701275,0.109455995,0.34721208,1.1097449,-0.9546631,1.2643162,1.2268579,1.6310678,0.60442597,-2.1858535,1.058447,-0.45142433,0.18551667,-0.51414835,-1.4901627,-0.493957,0.22442329,0.19438043,1.347449,-0.5555231,-0.5424214,0.78734803,0.25758463,0.5600211,0.06210816,-0.7271879,-0.87072957,-0.51097405,-1.9197731,0.6588342,0.5450784,-1.0156943,0.11580295,1.2035561,-0.53033584,0.31066984,0.8673651,-1.6770802,1.0729256,0.24624534,-0.81616247,-0.016995206,-0.30178028,1.2964451,-0.7273352,-2.2835567,0.17855339,-0.5316207,1.741623,0.4030396,0.5526804,0.5297037,-0.2711992,0.99168026,0.9116951,0.95612216,0.66174483,-0.65994793,-1.0231462,0.8024463,-0.21708392,0.9854021,0.3251251,0.44241464,1.8119122,-0.7102049,-0.25451335,0.940443,-0.8872554,0.47997472,0.06861014,0.7615835,0.15701021,0.7249014,-0.022735173,-1.055956,0.18522577,-1.0759598,-1.6041495,-0.29000115,-1.392031,-2.013677,0.061731223,-0.32088584,-0.71447396,0.5787306,-0.6183619,-1.3745046,0.337959,0.9416266,0.28890395,2.8977714,-0.20309211,-0.39129278,0.5449803,1.9509296,1.4062755,-1.2542337,-1.0181093,-0.24429186,0.37862754,0.7557574,0.7012103,-2.0405114,-2.2824397,-0.4385164,0.6214495,-0.8560333,0.34948692,0.9070906,-0.6134397,0.33923218
fa571fd3-190c-45cf-8eaa-ce8ef3f25586,-70.14306776297101,-34.641956764752535,0.1695225,0.52176774,2.296324,0.8259136,-0.671359,-0.3536596,-0.41032365,0.41595665,0.9973337,-0.7620313,1.7351588,0.38362372,1.3142722,-0.10373292,1.4906312,-0.502894,0.3659457,0.1417153,1.1798892,1.0751511,-0.39805773,0.79312676,-1.3511628,-1.0007478,-0.013339183,-2.9840531,-0.10629498,0.72806084,0.2578196,0.3409272,0.39213404,1.8530012,0.4619176,-0.27526256,-0.49184927,0.020374665,1.1494418,0.46242774,-0.18098158,-0.60376805,1.2091446,0.90779257,1.1332351,2.3052948,-1.4179684,0.6928387,-0.025296189,2.2741253,-0.008921862,0.70101684,-0.059733596,0.33877215,-0.8615269,1.201695,1.2681972,1.3478767,0.055914614,-0.8637987,1.5393846,1.178628,-0.38712847,0.39121994,0.58392525,1.1906637,-0.76724637,1.4376601,0.9766282,0.31317037,-0.112707675,0.77385056,0.3748244,0.28890935,-0.24409996,-0.020248266,-0.3625249,0.16220886,0.8184323,0.7577843,0.050570615,-1.7016652,0.71678084,1.1354436,1.0829593,0.3900316,-0.72902584,0.28387895,0.3389215,0.2403719,-1.2584424,-0.19922444,-1.4540384,-1.5307431,-0.48921365,-1.7752069,-0.4282293,-0.102327034,-0.98875666,-0.3496552,0.14075622,0.38402957,0.41157004,-0.93646437,0.7882741,0.21755719,-0.4315505,-0.9837769,-2.594486,1.6509477,-1.2561246,-0.62480414,-1.9533476,-0.012152757,-0.5971948,-0.16234043,-0.48210785,-2.060938,-0.95403785,-0.7366144,1.1344204,-0.7990919,-0.2643173,-0.10918405,2.408532,1.3470602,1.8228191,-0.06465358,1.157533,1.089373
83b5782c-0ff5-4714-a548-cf23172790bd,-28.970080036413655,-53.131074992990804,0.6906898,1.1025134,-0.03629745,0.8247424,0.38546848,-0.47258458,-1.3028009,-0.93976325,-0.6968932,-1.2009662,0.68813354,-1.1385053,-0.48677263,3.1819055,1.4955993,-0.98524284,-0.97687185,1.3057617,0.42565766,0.2219802,-0.53789085,0.7242661,0.8509471,-1.1956738,-1.187228,0.55732065,-0.7207313,-0.7697907,2.279161,-0.58504844,0.10632275,0.46891293,-1.9256009,2.772517,-0.07120857,-1.4799978,-1.4646641,1.8512409,-0.092617534,1.3258305,-0.79681456,-0.8076657,0.45170304,-0.15983272,0.45327505,-0.56103563,-1.4800117,-0.41096196,-0.54524463,-0.89768225,0.60640424,-0.36599338,0.88150954,0.65682673,-0.27162105,1.0365223,1.064793,0.44850808,-0.29347965,0.31414658,-0.4156146,-0.3363473,1.900772,0.31721073,-1.2606187,-1.1490538,1.2375983,-0.18523106,0.7377674,-0.8125568,0.22730274,-0.5294958,-2.1250432,-1.1023993,-0.1970632,-0.017438713,1.1302346,-0.23472372,1.1351781,2.257813,-0.82183665,1.2082833,0.51865816,0.69414973,0.030881729,-0.10744236,0.7236693,-1.590765,0.15782985,0.53982633,1.3492134,1.3475378,0.9009011,-0.4922212,-0.8001379,1.6795672,-1.7273604,0.27321056,0.12521881,-0.54807633,0.4419437,-1.561189,-0.07658373,-1.1039317,-0.20680358,1.3691764,1.7287321,-0.7384592,-0.069345094,-1.4528868,1.5043386,0.047011048,0.6372394,-0.16723123,0.9578241,-1.206298,-0.40946892,-0.9060605,-0.3332565,-0.8737735,0.11479572,-0.7869623,0.83400357,0.029542746,-0.14144957,1.3772092,-0.9090118,0.3257694
727529c4-41f0-45a5-8170-e246246a4f81,13.24446583739605,130.62026162368943,-0.10816663,-0.2599535,-1.0335307,0.33770585,-0.68368566,0.6028589,-0.17935435,-0.21441509,-1.4330331,-1.0813895,0.28480867,0.4158609,1.154625,0.86819106,1.0420182,0.2752548,-1.2909238,0.7412645,0.5591344,-0.3077492,0.34589928,1.3907413,1.9920416,0.19939211,0.24337247,0.62991244,-1.4581019,1.4978452,2.1927593,0.392066,-1.6301298,-1.3231945,0.043024924,-1.118254,1.525981,0.5764274,0.8477312,0.6372596,-1.7597787,-1.8446729,-0.98311305,1.5955385,-0.52455163,-0.24940704,0.9008804,0.9765573,-0.68099415,0.6854391,0.32210612,-1.1192638,-0.8016239,1.0731411,-0.54527986,0.12631944,1.0289514,-1.1632737,-1.2565625,-0.93054736,1.5079538,-0.6243965,-0.23958454,0.049353976,0.38453275,-0.24000846,0.8366445,0.22626431,0.17716919,-0.51656234,-0.22869182,1.0749854,1.054705,-0.25606403,0.16046253,-1.1223167,0.18752919,-1.0935234,0.98986834,-0.044195373,-0.44972277,0.9339649,-0.6526675,-0.026652038,-1.481303,-0.4148499,0.85636234,1.1845399,0.10637826,-2.349504,0.75838774,0.2691296,-1.1965185,1.104786,0.7367964,0.2300866,-0.06266536,0.9426314,-0.9605762,0.022775479,-0.06704638,0.10532958,0.7784574,0.08931171,-0.7284757,1.0359055,1.7072617,-0.002856549,0.4230618,0.9068282,-0.73007953,0.61067003,2.0061967,-1.1686984,-0.3869111,-1.585682,0.47419232,0.18700854,0.4616448,-0.1034374,0.6251558,0.28691128,-0.42157447,-0.6772596,0.62988687,-1.4016613,-0.42592418,0.30805647,1.510675,0.020968076
c9ed0534-bafe-42de-b08b-719df4d05aa5,67.40339139149248,-169.09902347006425,0.54511756,-0.5593161,0.39750487,0.22494383,2.084742,-0.41496527,-1.38345,-1.1070576,-0.37410638,-1.0145736,2.6037164,-1.1739011,-0.9705868,0.41202933,0.93846524,-0.28347006,1.31791,1.2793565,1.5145373,0.15623374,-0.6644753,-0.6297297,1.6173159,-0.61886656,0.72563016,0.18115923,1.0770149,-0.015420769,0.61683637,0.6676793,1.5399418,0.30439222,0.70589054,0.3390428,-1.0810859,0.21066259,-0.025536252,-1.4400119,-0.16234702,-0.7215093,0.51834625,0.63224274,-0.5149965,-0.2338503,0.78277826,0.08195845,0.050162718,0.73098415,-0.24307431,0.09340017,-0.21539915,0.11889179,0.16262229,-0.6029824,-0.11516801,-0.78043646,1.767672,0.68478006,0.16664433,0.60094595,0.02240529,-0.39852625,1.4307921,0.53062207,0.26414722,-0.07283736,-0.2645306,-1.0455914,-0.9671689,0.13215017,-1.4882578,2.4611313,0.15721434,-0.6056617,-0.5601114,-0.30166414,-0.6791336,1.4791195,0.16053168,0.2921912,-0.19715966,0.5093177,-0.82174015,-0.16190164,0.18118854,1.1011328,-2.213924,-0.5355649,2.0728862,0.10079816,-1.4084511,0.7801841,0.73347026,0.014351526,-1.171348,0.014895428,-0.75029,0.626746,-1.3841,0.28577027,0.9084811,0.5438881,-1.3371522,-0.04882206,-0.9135767,0.5878653,-0.6946905,-1.206643,-0.3910974,-1.9780427,1.0968482,0.5225737,-0.25624344,-0.5823908,0.28954113,0.0007188355,-0.5884698,1.4066714,-1.4258217,0.9134993,0.7110788,-0.76341015,-0.94893336,-0.36648092,-0.39664483,0.7862159,0.9783705,-1.6471719
1c4422b8-2b37-4e69-82dc-5ab218f96c77,16.583587235584105,169.8140661550891,-0.4005738,-0.30974025,-0.08306493,0.22921306,-0.9022588,-0.9526762,-2.0303512,0.005825326,0.06313475,1.401605,-0.42334175,0.425402,-2.0465224,-0.29103807,-0.8513916,1.2098618,-0.38075837,0.6682928,-0.9336216,-0.8380562,-1.0704904,0.6980948,0.90586215,1.3569912,-0.80279016,-0.3236808,0.6987226,0.23104034,0.93414706,0.8612278,-2.3398395,-0.3026316,0.92707247,0.40955985,1.2515776,-0.5376709,0.24279907,1.7187717,0.5329883,-0.3636741,-0.009137096,-0.6461607,-0.9829558,0.1944643,1.3916004,1.2235036,-0.05684374,-3.0958686,1.8418579,-1.3400568,0.86602193,0.30022123,1.0002221,0.4407632,1.5900261,-0.9748802,0.99959046,3.3971815,0.14120068,0.35474586,-0.734308,1.7116486,-0.6735307,-0.80307925,0.5645924,1.3517846,-0.14864804,0.19138096,-0.5079221,-0.48574066,-0.25523454,-1.259927,0.037802767,0.12938684,0.8004699,1.09421,0.9608527,-0.45951673,-1.0314275,0.59349906,0.095571145,0.13292007,0.10999177,-1.6196457,-0.4284158,0.542366,-2.3897514,-0.6320333,1.0959928,1.3693148,-0.042423375,-1.0228893,-0.1976738,-1.1522927,0.017446794,0.78121585,-0.6600948,1.0298729,-0.5766077,0.70434964,0.912007,1.1247566,1.0220598,0.1014501,0.36072445,0.33784056,-0.27143455,0.16180287,0.674186,-1.2804002,0.4287496,0.9776689,0.42334774,-0.12397236,1.3666676,1.1108108,0.009847713,1.385402,0.5327457,-1.03926,1.3475844,0.07076415,0.28054956,-0.62217504,-0.84154236,0.22984384,-0.07570826,-0.016713345
f9607030-0e9a-491d-8905-11be0748dd92,-12.896501845485616,25.744104311096976,1.1878183,0.44101748,1.5652429,1.4374297,0.40885508,1.5091314,0.027417416,1.0656472,-0.17838131,0.43534118,1.377889,-0.4729227,-0.09991277,1.596905,-0.62889034,-0.37417024,1.8118155,0.21932617,-0.34480858,0.7378993,-1.3651352,0.54363275,0.136616,1.388831,-0.7049704,0.2625181,-1.0415058,1.453111,-1.2413025,1.3609195,0.68053913,-0.17105128,-0.04506684,-0.88928616,0.3107819,-0.88974196,1.4014052,-0.32765996,-0.18396798,-0.020780431,-1.4580901,0.11006103,1.3296793,-2.1508558,-0.01612294,-1.5331444,0.22516115,-0.52718616,1.092691,0.99955976,0.54344994,0.30165628,0.515933,-0.20092891,-1.5558523,-0.4256169,-0.52911514,1.8532685,0.52501905,-0.05536142,-1.5375223,0.76695436,-0.6022881,0.57396513,1.5642322,0.4565935,-2.0670884,0.65902984,0.20151934,-1.2556574,-0.76128983,0.16791697,-0.40140316,1.7910274,-1.637426,0.103687875,1.6794689,-0.03908142,-0.24437962,0.6637435,0.05802334,1.157384,-1.0522269,-1.6374785,-1.1716485,0.38222426,0.87987566,1.3156716,0.28020737,-0.30635938,-0.4403491,-0.6213875,0.85964304,0.28573442,-0.8368956,1.2147636,1.5302275,-0.99261653,-0.6270965,-0.5001674,0.15836582,-0.35593835,-0.5219939,0.7835137,0.010803879,-0.05651771,0.6084514,-0.03726574,-0.18436167,-0.45692608,-0.61043257,0.45280018,-0.87716496,0.12515116,-0.7843184,-0.86801493,0.058555394,0.07689079,-3.2165678,0.4235747,-0.6786228,-0.9655514,1.3950235,-0.9012425,1.618377,0.17674206,-2.1394713,-0.3882083
0355a587-859b-45cc-8e53-1e48674a7cb4,40.52788662918863,-84.46623488078426,0.534642,1.6792039,0.4409464,0.08294367,-0.14970598,0.59360117,-1.9321654,2.0166173,-0.43821546,1.487337,-1.6163164,-0.80618304,-0.24773958,-0.27388978,-0.6755707,1.3007587,0.792747,0.4976273,1.5990255,-1.1744487,-1.3384944,-0.2444223,0.2284,0.95301735,1.0818434,0.6222412,-1.6710355,0.8447345,-1.4691526,1.2542037,0.75601655,1.7399204,-0.2859645,1.5514672,-1.108161,-0.34599736,1.3836857,0.1721369,1.1195515,-1.54541,3.0566144,1.279021,1.4374249,0.4777716,-0.56578994,-0.71746093,0.8131529,0.36859217,-0.09212115,-1.7573813,-0.032015324,0.703281,0.57031184,-0.794772,-1.2236487,-1.1803727,-0.89872754,0.28246635,-0.9191079,-2.9338555,-0.29474857,0.27747005,0.5945886,0.49438313,0.4922461,-0.06180318,0.6770533,-0.6974231,0.7567478,1.8452405,-0.20144932,0.46209538,-1.2789814,0.7240784,-0.48416653,1.4673463,0.6027731,-0.25658366,-1.8364367,-0.2936728,0.7760112,0.6475568,-1.234741,-0.21281111,0.36242244,-2.0480137,0.28624225,2.0121846,0.4904319,0.6174253,-0.24751958,-0.52516764,-0.093580306,0.78466445,1.702497,-0.7634366,1.3387861,1.1884489,0.12719977,0.37635502,-0.5107604,1.2117031,1.2325115,0.484448,-1.7115321,1.3326622,-1.6217088,0.113273226,-0.86277336,-0.26906395,0.29138368,-0.93480784,1.2348237,1.5903554,-2.0158377,-0.7780772,0.7129116,0.5076405,-0.6476502,0.70115364,-0.8304782,-1.5022198,0.054192632,-0.24436554,-0.057117928,-0.31892076,0.71353155,0.57329655
3fc104cc-2743-48b3-a632-86e906150687,-35.66681019628107,-175.1798419892776,0.16848032,-0.19658716,0.63008946,-0.89774406,0.8321018,1.3227227,0.3700086,0.8419845,-2.4899445,-0.36124995,-1.3837978,0.61671746,-0.69584256,-0.7517048,-0.047105886,-0.20226718,1.4741331,-0.06864199,0.64770097,0.71102375,-1.1446773,0.76002866,0.40853342,-0.42325863,-0.05456849,1.5677356,0.40426624,-1.7765404,0.4952081,-1.4274862,-1.8817238,2.2316196,0.122613095,-0.55971617,0.02689723,1.4186015,0.77927977,-2.3711638,-1.4840803,0.88455325,-0.28997797,-1.4032964,-1.3031812,0.19713716,0.8926472,1.1243981,2.8205426,0.49499282,-0.038441442,0.01199625,1.8054842,0.39719304,-0.15963559,0.078261554,0.38070107,-0.1435979,0.63169533,2.2776654,0.59482664,0.78752583,0.06732016,-0.025670707,0.757833,-0.061195575,-1.0592988,0.81288964,-0.43123737,0.119862325,0.38601515,-0.17593274,0.48611417,-0.52499634,-1.7558159,-0.97364575,0.6709963,2.5398395,0.3982176,2.0519319,0.59421414,1.1347849,0.6067549,-0.7725861,-0.325264,0.9578892,0.4368891,0.7318664,-0.728316,-0.11773282,0.95699435,-1.8022193,0.08111325,-0.49995872,-2.258739,-0.06799126,-0.6990177,-0.06315555,0.3172559,0.09151942,0.1372075,0.9471593,-0.6716954,-0.14869726,-1.0121527,0.52017325,1.6009159,0.58225197,-0.6392184,-0.022637669,-0.33382186,-0.5374536,-1.0900886,-1.3583548,1.3217208,0.961281,-0.19079009,0.42311934,0.5787962,-0.46099728,-0.4183635,0.925378,0.5121381,-0.53625345,0.24020469,0.17377102,0.2817701,0.26192725,0.83979726,-1.9268326
55f8c49f-a878-4271-bf22-a8fcf16c233a,-7.67162588341607,174.87937218285992,0.12716067,1.1161504,0.0629791,-1.5715868,-0.5825523,2.584657,-1.3623258,-1.442427,-0.0709407,0.11456196,-0.44602072,0.37153873,-0.7683457,1.0448805,-0.8936389,1.3112216,-0.7997022,-0.9435905,0.17105426,-1.4393177,-1.0937139,0.2634722,0.270483,-2.1449924,0.7230692,-1.1212323,-0.8672162,0.8017836,0.6229839,-0.6133348,1.5978087,0.18779063,-1.1520875,-1.2310468,1.6577171,0.7087129,-0.5167143,-1.8856833,0.57801366,0.94959545,-1.1886604,-2.7361257,-0.7083006,0.10875494,0.42103162,0.94364405,-0.34867766,-0.17844887,0.7114823,0.17128229,0.2985981,0.79674494,0.38074365,1.2155786,-0.02807976,-0.29463452,0.07650859,-0.58188194,-0.37664434,-1.1965549,-0.26435253,1.2965097,-0.5140906,-0.36785814,-0.48375723,-0.24348536,-1.6953051,0.45555386,0.44988212,-0.50606036,0.6152441,-1.0095836,1.2460775,0.93061405,1.9381636,-0.07865535,-0.7470444,2.6979365,-0.3141925,0.03506677,-1.1367369,-0.68017775,0.62267816,2.334109,0.36459342,-0.9258392,-1.8243909,-0.66928184,0.13184783,-0.22984506,-1.253442,-0.14175536,-0.33296436,0.6871704,0.17143567,1.3057812,-0.21314451,-1.8832684,0.21425359,0.7575569,-0.11970715,2.0256672,0.58779585,0.48423302,0.51606095,-1.9655858,-0.114033364,-1.5063003,0.091992244,-0.91799766,0.045683652,-1.013177,-0.5815238,1.4432771,-1.2214512,-1.0738193,-0.17707472,-0.3869063,0.7389277,2.0151737,-0.34882385,-1.3128582,0.41099644,0.5330613,-1.0331006,-0.3007944,-0.2264435,-0.09030935
149637cf-7f81-4527-b98d-bafe686496cc,-19.29721027147997,-86.71111939699244,0.4105644,0.34239998,0.89851505,1.1407429,-1.1971495,1.3004872,-0.78121245,0.5856408,0.11641247,0.807477,0.08903656,-1.4350572,0.46831855,-0.45805445,-1.0683258,2.1663933,1.595719,-2.1346188,1.9473474,-0.8299637,1.1234598,0.8797007,0.30078632,0.86492294,1.4740995,-0.9391545,-0.94309956,0.015898317,0.42150107,1.0666034,-0.47151136,-1.9252951,-0.059561033,2.9008582,0.43415135,-1.7018034,0.6364849,-1.1460209,0.47689617,-0.7890501,0.735074,-0.92594165,0.054712243,0.8566701,1.0917596,0.92917824,0.16746,-0.6743367,1.2459544,0.9746667,-0.90208524,0.057370167,0.3033004,-2.3084278,-1.92977,-0.37401617,-0.4108517,2.9096696,-0.808181,-0.032887027,0.12656845,0.77465254,-1.9094361,0.051105738,-1.973723,-1.0884252,-2.2540371,0.051767718,-0.37063324,-0.15568043,1.0944035,-1.8403414,0.039031364,1.0828327,0.842305,1.7949674,0.17246169,0.39581308,0.22986162,1.5006356,-0.26452634,1.0130183,0.55409575,2.9368672,-1.2678117,0.27968863,-1.8979497,-0.43444422,-0.4489717,-1.0293773,-0.6340163,0.23403509,0.93572754,0.4371784,0.15168034,1.3265828,-1.647371,0.6637161,-0.54070914,-0.055880554,0.64150196,0.14818925,0.24162729,0.3513084,-0.6977502,1.3679379,-0.4898828,-0.263691,-1.2068934,0.6207102,-1.1836286,-0.14624406,0.277418,2.121849,-1.2588626,0.5764479,-1.0148264,-1.5143838,-1.8463761,0.84870225,1.1910727,-0.2973776,0.09978785,-0.146962,-1.8153524,1.080886,1.0039828,1.1665525
0ac36fbe-d03c-4a3d-86ba-3cce0220d885,53.261113764872306,-174.65521241304242,-0.5209674,1.0045738,-2.776925,-0.1995032,-0.26930183,0.17306468,-1.6609609,0.6131472,-0.45321167,-0.54303795,0.23294657,-0.60456425,-0.106717385,-0.44108656,-1.3670744,0.7187599,-0.52485406,1.1074432,-1.0955851,0.08453083,-2.0705535,1.4642403,-0.974346,0.8375679,0.71417093,0.8563019,0.61760145,-0.3157193,0.057448275,-0.44850972,-0.67950886,0.18345524,-0.48131448,0.6935493,1.1335624,1.1065321,-0.15235998,-0.1469457,1.1139486,-0.40770602,0.3278264,0.05531171,0.8468488,-0.08929008,-0.5567804,-0.07370699,2.0468843,0.21131146,-0.39238518,-0.35742867,0.81152254,-0.21107726,0.32175466,1.0205604,-0.6608917,-0.68902445,0.8454778,-1.7037,-1.6762241,-0.4971052,-0.37358212,-1.1980029,0.8544237,0.14895034,0.45702988,0.33314127,-2.010116,0.41480044,-1.8335085,-1.1856266,0.71392864,-0.5086781,1.0635656,0.45393205,-0.51956457,-1.0092968,-0.2533558,0.645046,1.9118861,-0.62675214,-1.1841832,0.11128891,-0.9262838,0.9672508,0.2281417,-0.21572295,1.544212,-0.67745626,-0.06660022,0.33436832,0.872696,1.0856664,-2.2378619,1.205388,1.0053455,-0.748702,0.46424475,-2.0766225,0.6586603,0.51235735,1.1067588,-0.6749844,-1.432474,0.7631458,0.037895985,-0.24297793,0.038713057,-1.6403912,0.5809503,-0.7450462,-2.9640698,0.08639946,2.3385894,-0.51413095,0.01930653,-0.38791907,-2.027475,1.3356779,-0.19722526,0.602373,0.02010944,-0.43091795,-0.31331074,-0.087796755,1.7686713,0.9144668,-1.6578398,0.39631793
